f,U_infinity,target,f_delta,delta_squared,alpha_squared,alpha_delta_pc1,c_0.0254,c_0.0508,c_0.1016,c_0.1524,c_0.2286,c_0.3048
7.601402334583733,31.7,123.455,0.020676553047392,7.398928663666655e-06,0.0,-7.108300205139006,False,False,False,False,True,False
7.824445930877619,31.7,123.445,0.021283253304484,7.398928663666655e-06,0.0,-7.108300205139006,False,False,False,False,True,False
8.055475141757274,31.7,123.445,0.021911675209284,7.398928663666655e-06,0.0,-7.108300205139006,False,False,False,False,True,False
8.294299608857235,31.7,122.035,0.0225613009685391,7.398928663666655e-06,0.0,-7.108300205139006,False,False,False,False,True,False
8.517393171418904,31.7,120.505,0.0231681371387351,7.398928663666655e-06,0.0,-7.108300205139006,False,False,False,False,True,False
8.748463629942055,31.7,116.815,0.0237966712411338,7.398928663666655e-06,0.0,-7.108300205139006,False,False,False,False,True,False
5.993961427306569,71.3,125.116,0.0175384810483276,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
6.2166061010848646,71.3,126.486,0.0181899449322596,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
6.447305862541213,71.3,127.356,0.0188649782041994,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
6.68586094706836,71.3,128.216,0.01956299634791,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
6.90875477931522,71.3,128.956,0.0202151892757526,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
7.131698510466912,71.3,128.816,0.0208675282090388,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
7.378383712996714,71.3,127.796,0.0215893352813635,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
7.601402334583733,71.3,126.896,0.0222418933459365,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
7.824445930877619,71.3,127.006,0.0228945244871264,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
8.055475141757274,71.3,126.116,0.0235705217363185,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
8.294299608857235,71.3,124.086,0.0242693281001745,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
8.517393171418904,71.3,122.816,0.0249221054439136,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
8.748463629942055,71.3,120.786,0.0255982233847422,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
8.987321812850125,71.3,115.996,0.0262971284018961,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
9.210440366976515,71.3,113.086,0.0269499788715786,8.56162236212652e-06,4.0,-5.108303095566068,False,False,False,False,True,False
5.993961427306569,55.5,122.292,0.018763169297485,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
6.2166061010848646,55.5,124.692,0.0194601240173225,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
6.447305862541213,55.5,126.842,0.0201822939434377,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
6.68586094706836,55.5,128.492,0.0209290537436204,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
6.90875477931522,55.5,129.002,0.0216267884155121,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
7.131698510466912,55.5,128.762,0.0223246792882086,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
7.378383712996714,55.5,126.752,0.0230968891654969,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
7.601402334583733,55.5,124.612,0.0237950144711196,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
7.824445930877619,55.5,123.862,0.0244932179561998,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
8.055475141757274,55.5,123.742,0.0252164191727861,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
8.294299608857235,55.5,122.232,0.0259640222334538,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
8.517393171418904,55.5,120.472,0.0266623821302082,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
8.748463629942055,55.5,118.712,0.0273857124661636,9.799062026390106e-06,4.0,-5.108302726521899,False,False,False,False,True,False
5.755742213586912,39.6,120.137,0.0199134185515065,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
5.993961427306569,39.6,122.147,0.0207375970386201,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
6.2166061010848646,39.6,125.157,0.0215078915397785,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
6.447305862541213,39.6,127.417,0.0223060546157356,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
6.68586094706836,39.6,129.037,0.0231313951312586,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
6.90875477931522,39.6,129.147,0.0239025516579709,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
7.131698510466912,39.6,128.257,0.0246738808223275,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
7.378383712996714,39.6,125.837,0.025527349498677,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
7.601402334583733,39.6,122.797,0.0262989377650797,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
7.824445930877619,39.6,121.397,0.0270706124376786,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
8.055475141757274,39.6,121.627,0.0278699153256729,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
8.294299608857235,39.6,120.227,0.0286961878370574,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
8.517393171418904,39.6,118.827,0.0294680353803595,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
8.748463629942055,39.6,116.417,0.0302674809748126,1.1969857353001997e-05,4.0,-5.108302131553304,False,False,False,False,True,False
5.755742213586912,31.7,120.147,0.0213929090171568,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
5.993961427306569,31.7,123.417,0.0222783207983191,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
6.2166061010848646,31.7,126.677,0.0231058452204606,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
6.447305862541213,31.7,129.057,0.0239633087454018,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
6.68586094706836,31.7,130.307,0.0248499688892183,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
6.90875477931522,31.7,130.307,0.0256784193820994,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
7.131698510466912,31.7,128.677,0.0265070553389383,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
7.378383712996714,31.7,125.797,0.0274239334578265,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
7.601402334583733,31.7,123.037,0.0282528477669976,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
7.824445930877619,31.7,121.407,0.0290818549020133,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
8.055475141757274,31.7,121.527,0.0299405429226455,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
8.294299608857235,31.7,120.527,0.0308282043060341,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
8.517393171418904,31.7,118.267,0.0316573971553818,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
8.748463629942055,31.7,115.137,0.0325162384850142,1.3814558790655385e-05,4.0,-5.108301667275866,False,False,False,False,True,False
6.2166061010848646,71.3,126.758,0.0248541604553845,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
6.447305862541213,71.3,129.038,0.0257765043830872,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
6.68586094706836,71.3,130.688,0.0267302541063085,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
6.90875477931522,71.3,131.708,0.027621389716495,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
7.131698510466912,71.3,131.718,0.0285127248238615,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
7.378383712996714,71.3,129.468,0.029498978980221,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
7.601402334583733,71.3,126.218,0.0303906135015872,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
7.824445930877619,71.3,124.338,0.0312823478725113,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
8.055475141757274,71.3,124.108,0.0322060089479785,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
8.294299608857235,71.3,121.728,0.0331608356700606,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
8.517393171418904,71.3,121.118,0.0340527698074838,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
8.748463629942055,71.3,118.618,0.0349765957921527,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
8.987321812850125,71.3,112.848,0.0359315573109536,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
9.210440366976515,71.3,113.108,0.036823591365333,1.5984221712609096e-05,16.0,-3.108304421686319,False,False,False,False,True,False
5.993961427306569,55.5,123.274,0.0256364152326567,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
6.2166061010848646,55.5,127.314,0.0265886754991837,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
6.447305862541213,55.5,129.964,0.0275753877012053,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
6.68586094706836,55.5,131.864,0.0285956974374239,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
6.90875477931522,55.5,132.134,0.0295490233647891,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
7.131698510466912,55.5,131.264,0.0305025627117867,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
7.378383712996714,55.5,128.264,0.03155764529123,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
7.601402334583733,55.5,124.254,0.0325115049476457,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
7.824445930877619,55.5,122.384,0.0334654714218918,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
8.055475141757274,55.5,122.394,0.0344535926924094,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
8.294299608857235,55.5,120.654,0.0354750545887773,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
8.517393171418904,55.5,120.034,0.0364292347707699,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
8.748463629942055,55.5,117.154,0.0374175324591255,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
8.987321812850125,55.5,112.524,0.0384391385593671,1.8293074657477736e-05,16.0,-3.1083039177316616,False,False,False,False,True,False
5.755742213586912,39.6,122.229,0.0272063629310809,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
5.993961427306569,39.6,123.879,0.0283323825033812,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
6.2166061010848646,39.6,127.039,0.0293847840138563,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
6.447305862541213,39.6,129.579,0.0304752604815965,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
6.68586094706836,39.6,130.469,0.0316028676550692,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
6.90875477931522,39.6,129.969,0.0326564468930157,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
7.131698510466912,39.6,128.339,0.0337102619941514,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
7.378383712996714,39.6,125.319,0.0348762987798001,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
7.601402334583733,39.6,121.659,0.0359304678746151,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
7.824445930877619,39.6,119.649,0.0369847550203981,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
8.055475141757274,39.6,120.419,0.0380767887365773,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
8.294299608857235,39.6,119.159,0.0392056692332413,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
8.517393171418904,39.6,117.649,0.040260192560626,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
8.748463629942055,39.6,114.249,0.0413524212470311,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
8.987321812850125,39.6,113.129,0.0424814611122834,2.2342836380572416e-05,16.0,-3.10830310533634,False,False,False,False,True,False
5.525452939131784,31.7,120.189,0.0280569587065688,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
5.755742213586912,31.7,123.609,0.0292263138228153,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
5.993961427306569,31.7,126.149,0.0304359353173916,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
6.2166061010848646,31.7,128.939,0.031566472937972,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
6.447305862541213,31.7,130.349,0.0327379124112785,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
6.68586094706836,31.7,130.869,0.033949239379321,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
6.90875477931522,31.7,129.869,0.0350810421683756,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
7.131698510466912,31.7,128.119,0.0362130983324073,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
7.378383712996714,31.7,125.229,0.0374657081396293,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
7.601402334583733,31.7,122.089,0.0385981445797895,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
7.824445930877619,31.7,120.209,0.0397307078356744,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
8.055475141757274,31.7,120.229,0.0409038201761589,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
8.294299608857235,31.7,118.859,0.0421165150059505,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
8.517393171418904,31.7,115.969,0.043249331978866,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
8.748463629942055,31.7,112.699,0.0444226537652444,2.5783710560674045e-05,16.0,-3.108302471457552,False,False,False,False,True,False
5.993961427306569,71.3,127.7,0.0310532556720105,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
6.2166061010848646,71.3,129.88,0.0322067235517588,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
6.447305862541213,71.3,131.8,0.03340192288076,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
6.68586094706836,71.3,133.48,0.0346378187271916,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
6.90875477931522,71.3,134.0,0.0357925774363391,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
7.131698510466912,71.3,133.38,0.0369475946595708,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
7.378383712996714,71.3,130.46,0.0382256106691102,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
7.601402334583733,71.3,125.89,0.0393810158814646,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
7.824445930877619,71.3,123.74,0.0405365504816982,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
8.055475141757274,71.3,123.12,0.0417334566079982,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
8.294299608857235,71.3,120.33,0.0429707480599919,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
8.517393171418904,71.3,118.05,0.0441265415233009,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
8.748463629942055,71.3,116.92,0.0453236613436052,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
8.987321812850125,71.3,114.9,0.0465611274689969,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
9.210440366976515,71.3,111.35,0.0477170504075216,2.684023972175311e-05,28.09,-1.8083044059794895,False,False,False,False,True,False
5.525452939131784,39.6,127.011,0.0338406195198311,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
5.755742213586912,39.6,129.691,0.0352510254724621,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
5.993961427306569,39.6,131.221,0.0367099983137125,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
6.2166061010848646,39.6,132.251,0.0380735849330263,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
6.447305862541213,39.6,132.011,0.0394865049120329,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
6.68586094706836,39.6,129.491,0.04094753479301,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
6.90875477931522,39.6,125.581,0.0423126473825977,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
7.131698510466912,39.6,125.721,0.0436780655778744,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
7.378383712996714,39.6,123.081,0.0451888883415365,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
7.601402334583733,39.6,117.911,0.0465547652030539,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
7.824445930877619,39.6,116.151,0.0479207950220867,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
8.055475141757274,39.6,118.441,0.0493357327130723,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
8.294299608857235,39.6,115.801,0.0507984124267876,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
8.517393171418904,39.6,115.311,0.0521647482640736,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
8.748463629942055,39.6,112.541,0.0535799385761249,3.7509462550830045e-05,28.09,-1.8083027013923052,False,False,False,False,True,False
5.303304908059076,71.3,137.23135,0.0550815854086142,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
5.525452939131784,71.3,137.23135,0.0573888760432319,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
5.755742213586912,71.3,137.23135,0.0597807238738765,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
5.993961427306569,71.3,137.23135,0.0622549342377823,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
6.2166061010848646,71.3,136.798,0.0645673831403253,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
6.447305862541213,71.3,133.768,0.0669634944020207,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
6.68586094706836,71.3,130.748,0.0694411932126384,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
6.90875477931522,71.3,126.838,0.0717562299436591,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
7.131698510466912,71.3,127.358,0.0740717849384484,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
7.378383712996714,71.3,125.728,0.0766339253938347,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
7.601402334583733,71.3,122.708,0.0789502582213116,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
7.824445930877619,71.3,122.088,0.0812668504429726,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
8.055475141757274,71.3,120.458,0.0836663834571152,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
8.294299608857235,71.3,119.208,0.0861468801493274,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
8.517393171418904,71.3,115.298,0.0884639913344073,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
8.748463629942055,71.3,115.818,0.0908639527579357,0.0001078747170894,53.29,0.1917017338733577,False,False,False,False,True,False
5.303304908059076,55.5,135.234,0.0589126621214635,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
5.525452939131784,55.5,136.384,0.0613804312055391,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
5.755742213586912,55.5,136.284,0.0639386386726518,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
5.993961427306569,55.5,135.924,0.0665849372151663,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
6.2166061010848646,55.5,133.174,0.0690582233389779,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
6.447305862541213,55.5,130.934,0.0716209907705707,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
6.68586094706836,55.5,128.444,0.0742710203909208,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
6.90875477931522,55.5,125.194,0.0767470743338429,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
7.131698510466912,55.5,125.724,0.0792236825872131,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
7.378383712996714,55.5,123.354,0.0819640270024321,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
7.601402334583733,55.5,120.354,0.0844414671889061,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
7.824445930877619,55.5,118.994,0.0869191848111476,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
8.055475141757274,55.5,117.134,0.0894856119875407,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
8.294299608857235,55.5,117.284,0.0921386340898938,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
8.517393171418904,55.5,113.144,0.0946169067708963,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
8.748463629942055,55.5,111.534,0.0971837921537336,0.0001234025407418,53.29,0.19170303866448,False,False,False,False,True,False
5.303304908059076,39.6,130.989,0.0650847249090075,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
5.525452939131784,39.6,131.889,0.0678110330776126,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
5.755742213586912,39.6,132.149,0.0706372545257949,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
5.993961427306569,39.6,132.039,0.0735607960271374,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
6.2166061010848646,39.6,130.299,0.0762931992354265,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
6.447305862541213,39.6,128.929,0.079124458378785,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
6.68586094706836,39.6,126.299,0.082052121849256,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
6.90875477931522,39.6,122.539,0.0847875828508771,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
7.131698510466912,39.6,123.189,0.087523656236012,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
7.378383712996714,39.6,121.059,0.0905510964500145,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
7.601402334583733,39.6,117.809,0.0932880889268227,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
7.824445930877619,39.6,116.559,0.0960253879053225,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
8.055475141757274,39.6,114.309,0.0988606902114745,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
8.294299608857235,39.6,114.079,0.1017916596752745,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
8.517393171418904,39.6,111.959,0.1045295718639988,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
8.748463629942055,39.6,110.839,0.1073653803811979,0.0001506138648156,53.29,0.191705140750483,False,False,False,False,True,False
5.303304908059076,31.7,128.679,0.0698973543115401,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
5.525452939131784,31.7,130.089,0.0728252568000249,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
5.755742213586912,31.7,130.239,0.0758604605625461,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
5.993961427306569,31.7,130.269,0.0790001806189728,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
6.2166061010848646,31.7,128.169,0.0819346288391778,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
6.447305862541213,31.7,126.189,0.0849752428045559,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
6.68586094706836,31.7,123.209,0.0881193896252816,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
6.90875477931522,31.7,119.099,0.0910571217445004,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
7.131698510466912,31.7,120.509,0.0939955115293619,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
7.378383712996714,31.7,119.039,0.0972468129920474,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
7.601402334583733,31.7,115.309,0.1001861898299604,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
7.824445930877619,31.7,114.709,0.1031258958335474,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
8.055475141757274,31.7,113.229,0.1061708519296284,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
8.294299608857235,31.7,112.639,0.1093185492022826,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
8.517393171418904,31.7,111.029,0.1122589137593534,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
8.748463629942055,31.7,110.689,0.1153044134977861,0.0001737113841501,53.29,0.1917067798395946,False,False,False,False,True,False
6.68586094706836,71.3,125.817,0.0106808185091977,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
6.90875477931522,71.3,127.307,0.0110368965951609,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
7.131698510466912,71.3,128.927,0.0113930543957862,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
7.378383712996714,71.3,129.667,0.0117871397496375,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
7.601402334583733,71.3,128.647,0.0121434171894767,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
7.824445930877619,71.3,128.127,0.0124997345269915,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
8.055475141757274,71.3,129.377,0.0128688090697115,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
8.294299608857235,71.3,128.857,0.0132503367157163,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
8.517393171418904,71.3,126.457,0.0136067338755071,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
8.748463629942055,71.3,125.427,0.0139758743122979,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
8.987321812850125,71.3,122.527,0.014357455820091,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
9.210440366976515,71.3,120.247,0.0147138929044883,2.5520806298615384e-06,0.0,-7.108302232736205,False,False,False,True,False,False
6.2166061010848646,55.5,120.573,0.0107248329076867,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
6.447305862541213,55.5,123.583,0.011122834060282,2.9762839928915976e-06,0.0,-7.108302002142286,False,False,False,True,False,False
